drug_id,substance_id
EMA0018647,3705
EMA0018648,3704
EMA0018649,3775
EMA0018650,3775
EMA0018651,3775
EMA0018652,3775
EMA0018653,3775
EMA0018654,3775
EMA0018655,3775
EMA0018656,3775
EMA0018657,3775
EMA0018658,3775
EMA0018659,3775
EMA0018660,3775
EMA0018661,3775
EMA0018662,3775
EMA0018663,3775
EMA0018664,3775
EMA0018665,3775
EMA0018666,3775
EMA0018667,3775
EMA0018668,3775
EMA0018669,3775
EMA0018670,3775
EMA0018671,3775
EMA0018672,3775
EMA0018673,3775
EMA0018674,3775
EMA0018675,3775
EMA0018676,3775
EMA0018677,3775
EMA0018678,3775
EMA0018679,3775
EMA0018680,3775
EMA0018681,3775
EMA0018682,3775
EMA0018683,3775
EMA0018684,3775
EMA0018685,3775
EMA0018686,3775
EMA0018687,3776
EMA0018688,3777
EMA0018689,3778
EMA0018690,3778
EMA0018691,2138
EMA0018692,3761
EMA0018693,769
EMA0018694,353
EMA0018695,3760
EMA0018696,2138
EMA0018697,3761
EMA0018698,3761
EMA0018699,3761
EMA0018700,3761
EMA0018701,2138
EMA0018702,3761
EMA0018703,2138
EMA0018704,3761
EMA0018705,2138
EMA0018706,3761
EMA0018707,2138
EMA0018708,3761
EMA0018709,2138
EMA0018710,3761
EMA0018711,157
EMA0018712,2138
EMA0018713,2138
EMA0018714,2138
EMA0018715,2138
EMA0018716,2138
EMA0018717,3761
EMA0018718,157
EMA0018719,3761
EMA0018720,2138
EMA0018721,2138
EMA0018722,2138
EMA0018723,2138
EMA0018724,3761
EMA0018725,2138
EMA0018726,3761
EMA0018727,157
EMA0018728,3761
EMA0018729,157
EMA0018730,2138
EMA0018731,3761
EMA0018732,3761
EMA0018733,3761
EMA0018734,3761
EMA0018735,3761
EMA0018736,3761
EMA0018737,2138
EMA0018738,2138
EMA0018739,2138
EMA0018740,2138
EMA0018741,3761
EMA0018742,3761
EMA0018743,2138
EMA0018744,2138
EMA0018745,2138
EMA0018746,157
EMA0018747,2138
EMA0018748,2138
EMA0018749,2138
EMA0018750,2138
EMA0018751,3761
EMA0018752,3761
EMA0018753,3761
EMA0018754,2138
EMA0018755,157
EMA0018756,2138
EMA0018757,3761
EMA0018758,3761
EMA0018759,2138
EMA0018760,2138
EMA0018761,2138
EMA0018762,2138
EMA0018763,3761
EMA0018764,2138
EMA0018765,3761
EMA0018766,157
EMA0018767,3761
EMA0018768,2138
EMA0018769,3761
EMA0018770,2138
EMA0018771,2138
EMA0018772,2138
EMA0018773,2138
EMA0018774,3761
EMA0018775,2138
EMA0018776,2138
EMA0018777,3761
EMA0018778,3761
EMA0018779,2138
EMA0018780,157
EMA0018781,3761
EMA0018782,3761
EMA0018783,2138
EMA0018784,2138
EMA0018785,2138
EMA0018786,3761
EMA0018787,2138
EMA0018788,3761
EMA0018789,157
EMA0018790,2138
EMA0018791,3761
EMA0018792,3761
EMA0018793,3761
EMA0018794,2138
EMA0018795,3761
EMA0018796,2138
EMA0018797,3761
EMA0018798,157
EMA0018799,3761
EMA0018800,2138
EMA0018801,3761
EMA0018802,2138
EMA0018803,157
EMA0018804,2138
EMA0018805,3761
EMA0018806,2138
EMA0018807,2138
EMA0018808,2138
EMA0018809,3761
EMA0018810,3761
EMA0018811,157
EMA0018812,2138
EMA0018813,2138
EMA0018814,2138
EMA0018815,3761
EMA0018816,157
EMA0018817,2138
EMA0018818,3761
EMA0018819,2138
EMA0018820,3761
EMA0018821,2138
EMA0018822,2138
EMA0018823,2138
EMA0018824,3761
EMA0018825,3761
EMA0018826,157
EMA0018827,3761
EMA0018828,3761
EMA0018829,2138
EMA0018830,2138
EMA0018831,2138
EMA0018832,769
EMA0018833,2138
EMA0018834,3761
EMA0018835,2328
EMA0018836,2328
EMA0018837,2328
EMA0018838,2328
EMA0018839,2328
EMA0018840,3779
EMA0018841,3779
EMA0018842,3779
EMA0018843,3779
EMA0018844,3761
EMA0018845,769
EMA0018846,769
EMA0018847,769
EMA0018848,769
EMA0018849,769
EMA0018850,769
EMA0018851,298
EMA0018852,3761
EMA0018853,166
EMA0018854,2917
EMA0018855,3780
EMA0018856,3780
EMA0018857,3780
EMA0018858,3780
EMA0018859,3780
EMA0018860,3780
EMA0018861,3780
EMA0018862,3780
EMA0018863,2917
EMA0018864,3780
EMA0018865,3780
EMA0018866,3780
EMA0018867,3780
EMA0018868,3780
EMA0018869,3780
EMA0018870,2917
EMA0018871,2031
EMA0018872,499
EMA0018873,2031
EMA0018874,2031
EMA0018875,192
EMA0018876,1477
EMA0018877,1477
EMA0018878,1477
EMA0018879,1477
EMA0018880,803
EMA0018881,803
EMA0018882,3781
EMA0018883,3782
EMA0018884,1534
EMA0018885,3783
EMA0018886,3784
EMA0018887,3785
EMA0018888,3786
EMA0018889,3787
EMA0018890,3760
EMA0018891,3788
EMA0018892,190
EMA0018893,190
EMA0018894,190
EMA0018895,3789
EMA0018896,3790
EMA0018897,3791
EMA0018898,3792
EMA0018899,832
EMA0018900,832
EMA0018901,3793
EMA0018902,832
EMA0018903,3123
EMA0018904,3794
EMA0018905,3794
EMA0018906,3795
EMA0018907,3796
EMA0018908,3792
EMA0018909,3797
EMA0018910,3794
EMA0018911,3794
EMA0018912,3794
EMA0018913,3794
EMA0018914,3271
EMA0018915,3271
EMA0018916,3270
EMA0018917,3792
EMA0018918,3798
EMA0018919,3270
EMA0018920,251
EMA0018921,3799
EMA0018922,3800
EMA0018923,3801
EMA0018924,3802
EMA0018925,3803
EMA0018926,2138
EMA0018927,3804
EMA0018928,3805
EMA0018929,3806
EMA0018930,3807
EMA0018931,2138
EMA0018932,1577
EMA0018933,2425
EMA0018934,166
EMA0018935,3808
EMA0018936,3809
EMA0018937,3099
EMA0018938,3270
EMA0018939,3270
EMA0018940,762
EMA0018941,192
EMA0018942,75
EMA0018943,75
EMA0018944,3810
EMA0018945,3810
EMA0018946,2050
EMA0018947,1082
EMA0018948,1083
EMA0018949,395
EMA0018950,395
EMA0018951,1547
EMA0018952,817
EMA0018953,2509
EMA0018954,1267
EMA0018955,2594
EMA0018956,916
EMA0018957,810
EMA0018958,19
EMA0018959,796
EMA0018960,796
EMA0018961,803
EMA0018962,3811
EMA0018963,3812
EMA0018964,762
EMA0018965,3087
EMA0018966,2594
EMA0018967,3813
EMA0018968,217
EMA0018969,3814
EMA0018970,757
EMA0018971,584
EMA0018972,486
EMA0018973,486
EMA0018974,486
EMA0018975,486
EMA0018976,2594
EMA0018977,2594
EMA0018978,3814
EMA0018979,3814
EMA0018980,3814
EMA0018981,763
EMA0018982,763
EMA0018983,2594
EMA0018984,217
EMA0018985,1293
EMA0018986,2594
EMA0018987,2594
EMA0018988,2594
EMA0018989,2594
EMA0018990,2594
EMA0018991,2594
EMA0018992,2594
EMA0018993,2594
EMA0018994,2594
EMA0018995,2594
EMA0018996,2594
EMA0018997,2594
EMA0018998,2594
EMA0018999,2594
EMA0019000,2594
EMA0019001,2594
EMA0019002,2594
EMA0019003,2594
EMA0019004,2594
EMA0019005,2594
EMA0019006,3815
EMA0019007,3816
EMA0019008,2594
EMA0019009,2594
EMA0019010,2594
EMA0019011,2594
EMA0019012,2594
EMA0019013,2594
EMA0019014,2594
EMA0019015,2594
EMA0019016,2594
EMA0019017,2594
EMA0019018,2594
EMA0019019,2594
EMA0019020,2594
EMA0019021,2594
EMA0019022,2594
EMA0019023,2594
EMA0019024,2594
EMA0019025,3816
EMA0019026,2594
EMA0019027,2594
EMA0019028,2594
EMA0019029,2594
EMA0019030,2594
EMA0019031,2594
EMA0019032,2594
EMA0019033,2594
EMA0019034,2594
EMA0019035,2594
EMA0019036,2594
EMA0019037,2594
EMA0019038,2594
EMA0019039,2594
EMA0019040,3817
EMA0019041,2594
EMA0019042,2594
EMA0019043,2594
EMA0019044,2594
EMA0019045,2594
EMA0019046,2594
EMA0019047,2594
EMA0019048,2594
EMA0019049,2594
EMA0019050,2594
EMA0019051,2594
EMA0019052,2594
EMA0019053,2594
EMA0019054,2594
EMA0019055,2594
EMA0019056,2594
EMA0019057,2594
EMA0019058,3817
EMA0019059,2594
EMA0019060,2594
EMA0019061,2594
EMA0019062,762
EMA0019063,3814
EMA0019064,762
EMA0019065,762
EMA0019066,3814
EMA0019067,3814
EMA0019068,762
EMA0019069,2594
EMA0019070,2594
EMA0019071,2594
EMA0019072,2594
EMA0019073,2594
EMA0019074,2594
EMA0019075,2594
EMA0019076,2594
EMA0019077,2594
EMA0019078,2594
EMA0019079,2594
EMA0019080,2594
EMA0019081,2594
EMA0019082,2594
EMA0019083,2594
EMA0019084,2594
EMA0019085,2594
EMA0019086,2594
EMA0019087,2594
EMA0019088,2594
EMA0019089,2594
EMA0019090,2594
EMA0019091,2594
EMA0019092,2594
EMA0019093,2594
EMA0019094,2594
EMA0019095,2594
EMA0019096,2594
EMA0019097,2594
EMA0019098,2594
EMA0019099,2594
EMA0019100,2594
EMA0019101,2594
EMA0019102,2594
EMA0019103,2594
EMA0019104,2594
EMA0019105,2594
EMA0019106,2594
EMA0019107,2594
EMA0019108,2594
EMA0019109,2594
EMA0019110,2594
EMA0019111,2594
EMA0019112,2594
EMA0019113,2594
EMA0019114,2594
EMA0019115,2594
EMA0019116,2594
EMA0019117,2594
EMA0019118,2594
EMA0019119,2594
EMA0019120,2594
EMA0019121,2594
EMA0019122,2594
EMA0019123,2594
EMA0019124,2594
EMA0019125,2594
EMA0019126,2594
EMA0019127,2594
EMA0019128,2594
EMA0019129,762
EMA0019130,762
EMA0019131,762
EMA0019132,3814
EMA0019133,3814
EMA0019134,3818
EMA0019135,340
EMA0019136,2751
EMA0019137,2751
EMA0019138,2594
EMA0019139,2594
EMA0019140,502
EMA0019141,3819
EMA0019142,767
EMA0019143,99
EMA0019144,3820
EMA0019145,3821
EMA0019146,3822
EMA0019147,3823
EMA0019148,3823
EMA0019149,205
EMA0019150,3822
EMA0019151,75
EMA0019152,75
EMA0019153,75
EMA0019154,75
EMA0019155,695
EMA0019156,222
EMA0019157,3824
EMA0019158,27
EMA0019159,27
EMA0019160,27
EMA0019161,674
EMA0019162,27
EMA0019163,27
EMA0019164,27
EMA0019165,27
EMA0019166,3825
EMA0019167,1850
EMA0019168,1850
EMA0019169,1850
EMA0019170,1850
EMA0019171,1850
EMA0019172,27
EMA0019173,27
EMA0019174,27
EMA0019175,27
EMA0019176,27
EMA0019177,3826
EMA0019178,3493
EMA0019179,3827
EMA0019180,3828
EMA0019181,3829
EMA0019182,286
EMA0019183,321
EMA0019184,286
EMA0019185,409
EMA0019186,286
EMA0019187,3830
EMA0019188,3830
EMA0019189,3830
EMA0019190,1796
EMA0019191,1796
EMA0019192,1796
EMA0019193,1796
EMA0019194,1796
EMA0019195,1796
EMA0019196,3831
EMA0019197,1796
EMA0019198,3407
EMA0019199,3407
EMA0019200,1822
EMA0019201,3832
EMA0019202,3832
EMA0019203,3832
EMA0019204,3832
EMA0019205,3832
EMA0019206,3833
EMA0019207,3833
EMA0019208,3834
EMA0019209,3834
EMA0019210,3834
EMA0019211,385
EMA0019212,1897
EMA0019213,3835
EMA0019214,504
EMA0019215,504
EMA0019216,3836
EMA0019217,3837
EMA0019218,504
EMA0019219,504
EMA0019220,503
EMA0019221,504
EMA0019222,504
EMA0019223,3838
EMA0019224,3839
EMA0019225,3840
EMA0019226,3841
EMA0019227,3842
EMA0019228,1828
EMA0019229,3843
EMA0019230,1828
EMA0019231,2594
EMA0019232,877
EMA0019233,1850
EMA0019234,1850
EMA0019235,209
EMA0019236,2255
EMA0019237,3844
EMA0019238,1931
EMA0019239,1931
EMA0019240,1931
EMA0019241,1931
EMA0019242,1931
EMA0019243,1931
EMA0019244,1931
EMA0019245,1931
EMA0019246,1931
EMA0019247,1931
EMA0019248,1931
EMA0019249,1931
EMA0019250,286
EMA0019251,264
EMA0019252,1828
EMA0019253,1828
EMA0019254,1828
EMA0019255,1828
EMA0019256,1828
EMA0019257,660
EMA0019258,632
EMA0019259,179
EMA0019260,3845
EMA0019261,3845
EMA0019261,3589
EMA0019262,3846
EMA0019263,3847
EMA0019263,633
EMA0019264,3847
EMA0019264,633
EMA0019265,632
EMA0019266,2879
EMA0019267,3848
EMA0019268,3843
EMA0019269,29
EMA0019270,3849
EMA0019271,3850
EMA0019272,1828
EMA0019273,664
EMA0019274,1828
EMA0019275,660
EMA0019276,3843
EMA0019277,3843
EMA0019278,1828
EMA0019279,664
EMA0019280,664
EMA0019281,1828
EMA0019282,1828
EMA0019283,3843
EMA0019284,3843
EMA0019285,3843
EMA0019286,3843
EMA0019287,1828
EMA0019288,1828
EMA0019289,1828
EMA0019290,1828
EMA0019291,1828
EMA0019292,3843
EMA0019293,1828
EMA0019294,3843
EMA0019295,2467
EMA0019296,2467
EMA0019297,660
EMA0019298,2467
EMA0019299,1828
EMA0019300,664
EMA0019301,664
EMA0019302,1828
EMA0019303,1828
EMA0019304,3843
EMA0019305,1828
EMA0019306,1828
EMA0019307,1828
EMA0019308,1828
EMA0019309,1828
EMA0019310,664
EMA0019311,3843
EMA0019312,1828
EMA0019313,3843
EMA0019314,1828
EMA0019315,1828
EMA0019316,3843
EMA0019317,1828
EMA0019318,3843
EMA0019319,1828
EMA0019320,3843
EMA0019321,1828
EMA0019322,1828
EMA0019323,1828
EMA0019324,3843
EMA0019325,1828
EMA0019326,1828
EMA0019327,3843
EMA0019328,1828
EMA0019329,1828
EMA0019330,3843
EMA0019331,1828
EMA0019332,1828
EMA0019333,1828
EMA0019334,3843
EMA0019335,1828
EMA0019336,1828
EMA0019337,664
EMA0019338,3843
EMA0019339,1828
EMA0019340,664
EMA0019341,1828
EMA0019342,1828
EMA0019343,3843
EMA0019344,1828
EMA0019345,1828
EMA0019346,1828
EMA0019347,1828
EMA0019348,3851
EMA0019349,1828
EMA0019350,1828
EMA0019351,664
EMA0019352,3843
EMA0019353,1828
EMA0019354,1828
EMA0019355,1828
EMA0019356,664
EMA0019357,1828
EMA0019358,3843
EMA0019359,1828
EMA0019360,664
EMA0019361,660
EMA0019362,660
EMA0019363,1828
EMA0019364,2467
EMA0019365,1828
EMA0019366,664
EMA0019367,1828
EMA0019368,1828
EMA0019369,664
EMA0019370,1828
EMA0019371,3843
EMA0019372,1828
EMA0019373,3843
EMA0019374,1828
EMA0019375,3852
EMA0019376,1828
EMA0019377,1828
EMA0019378,1828
EMA0019379,1828
EMA0019380,1828
EMA0019381,1828
EMA0019382,664
EMA0019383,3843
EMA0019384,1828
EMA0019385,664
EMA0019386,1828
EMA0019387,1828
EMA0019388,1828
EMA0019389,2467
EMA0019390,660
EMA0019391,3853
EMA0019392,3854
EMA0019393,3855
EMA0019394,3853
EMA0019395,3856
EMA0019396,3854
EMA0019397,3855
EMA0019398,3853
EMA0019399,3856
EMA0019400,3854
EMA0019401,3855
EMA0019402,3853
EMA0019403,3856
EMA0019404,3857
EMA0019404,3858
EMA0019405,3859
EMA0019405,3860
EMA0019406,3859
EMA0019406,3858
EMA0019407,3861
EMA0019408,3853
EMA0019409,3856
EMA0019410,3853
EMA0019411,40
EMA0019412,3862
EMA0019413,3863
EMA0019414,3863
EMA0019415,3864
EMA0019416,1828
EMA0019417,3843
EMA0019418,660
EMA0019419,47
EMA0019420,3865
EMA0019421,346
EMA0019422,3866
EMA0019423,307
EMA0019424,503
EMA0019425,504
EMA0019426,3867
EMA0019427,1796
EMA0019428,3868
EMA0019429,3869
EMA0019430,2844
EMA0019431,3870
EMA0019432,3871
EMA0019433,3087
EMA0019434,3872
EMA0019435,3413
EMA0019436,3413
EMA0019437,3413
EMA0019438,3413
EMA0019439,3413
EMA0019440,3413
EMA0019441,3413
EMA0019442,3413
EMA0019443,3413
EMA0019444,3413
EMA0019445,3413
EMA0019446,3413
EMA0019447,3413
EMA0019448,3413
EMA0019449,3413
EMA0019450,3413
EMA0019451,3413
EMA0019452,3413
EMA0019453,3413
EMA0019454,3413
EMA0019455,3413
EMA0019456,3087
EMA0019457,3087
EMA0019458,3087
EMA0019459,3873
EMA0019460,3087
EMA0019461,3087
EMA0019462,3872
EMA0019463,3087
EMA0019464,3087
EMA0019465,3087
EMA0019466,3087
EMA0019467,3087
EMA0019468,3087
EMA0019469,3087
EMA0019470,3087
EMA0019471,3087
EMA0019472,3874
EMA0019473,3087
EMA0019474,3087
EMA0019475,3087
EMA0019476,3087
EMA0019477,3087
EMA0019478,3087
EMA0019479,3087
EMA0019480,3087
EMA0019481,3087
EMA0019482,3087
EMA0019483,3087
EMA0019484,3875
EMA0019485,3087
EMA0019486,265
EMA0019487,810
EMA0019488,265
EMA0019489,265
EMA0019490,3822
EMA0019491,703
EMA0019492,994
EMA0019493,3876
EMA0019494,3821
EMA0019495,3823
EMA0019496,229
EMA0019497,3822
EMA0019498,229
EMA0019499,3877
EMA0019500,3752
EMA0019501,3878
EMA0019502,3878
EMA0019503,3878
EMA0019504,3878
EMA0019505,3878
EMA0019506,3878
EMA0019507,3878
EMA0019508,3878
EMA0019509,3878
EMA0019510,3878
EMA0019511,3878
EMA0019512,3878
EMA0019513,3878
EMA0019514,3878
EMA0019515,3878
EMA0019516,3878
EMA0019517,3878
EMA0019518,3879
EMA0019519,658
EMA0019520,3760
EMA0019521,3880
EMA0019522,3881
EMA0019523,3882
EMA0019524,3882
EMA0019525,3882
EMA0019526,3882
EMA0019527,3882
EMA0019528,3882
EMA0019529,1435
EMA0019530,1435
EMA0019531,1435
EMA0019532,1435
EMA0019533,1435
EMA0019534,1435
EMA0019535,1435
EMA0019536,1434
EMA0019537,1435
EMA0019538,1451
EMA0019539,3875
EMA0019540,658
EMA0019541,658
EMA0019542,658
EMA0019543,658
EMA0019544,658
EMA0019545,658
EMA0019546,658
EMA0019547,658
EMA0019548,658
EMA0019549,658
EMA0019550,658
EMA0019551,658
EMA0019552,658
EMA0019553,658
EMA0019554,658
EMA0019555,658
EMA0019556,658
EMA0019557,658
EMA0019558,658
EMA0019559,658
EMA0019560,658
EMA0019561,658
EMA0019562,658
EMA0019563,658
EMA0019564,658
EMA0019565,658
EMA0019566,658
EMA0019567,658
EMA0019568,658
EMA0019569,658
EMA0019570,658
EMA0019571,3883
EMA0019572,193
EMA0019573,719
EMA0019574,719
EMA0019575,719
EMA0019576,719
EMA0019577,719
EMA0019578,719
EMA0019579,719
EMA0019580,719
EMA0019581,719
EMA0019582,719
EMA0019583,719
EMA0019584,3422
EMA0019585,719
EMA0019586,719
EMA0019587,719
EMA0019588,719
EMA0019589,719
EMA0019590,719
EMA0019591,719
EMA0019592,719
EMA0019593,3422
EMA0019594,719
EMA0019595,719
EMA0019596,719
EMA0019597,719
EMA0019598,719
EMA0019599,719
EMA0019600,3884
EMA0019601,2594
EMA0019602,658
EMA0019603,265
EMA0019604,2940
EMA0019605,541
EMA0019606,3752
EMA0019607,3752
EMA0019608,3752
EMA0019609,265
EMA0019610,265
EMA0019611,613
EMA0019612,613
EMA0019613,265
EMA0019614,265
EMA0019615,265
EMA0019616,265
EMA0019617,2143
EMA0019618,2143
EMA0019619,3885
EMA0019620,265
EMA0019621,265
EMA0019622,265
EMA0019623,613
EMA0019624,265
EMA0019625,265
EMA0019626,265
EMA0019627,265
EMA0019628,265
EMA0019629,3885
EMA0019630,3885
EMA0019631,613
EMA0019632,265
EMA0019633,265
EMA0019634,265
EMA0019635,265
EMA0019636,265
EMA0019637,265
EMA0019638,265
EMA0019639,265
EMA0019640,3885
EMA0019641,265
EMA0019642,265
EMA0019643,265
EMA0019644,265
EMA0019645,265
EMA0019646,265
EMA0019647,265
EMA0019648,265
EMA0019649,3885
EMA0019650,265
EMA0019651,613
EMA0019652,265
EMA0019653,613
EMA0019654,265
EMA0019655,613
EMA0019656,265
EMA0019657,265
EMA0019658,265
EMA0019659,265
EMA0019660,3885
EMA0019661,265
EMA0019662,3885
EMA0019663,3885
EMA0019664,3885
EMA0019665,265
EMA0019666,265
EMA0019667,265
EMA0019668,265
EMA0019669,265
EMA0019670,265
EMA0019671,265
EMA0019672,265
EMA0019673,265
EMA0019674,265
EMA0019675,265
EMA0019676,265
EMA0019677,265
EMA0019678,265
EMA0019679,265
EMA0019680,2143
EMA0019681,2143
EMA0019682,2143
EMA0019683,265
EMA0019684,265
EMA0019685,265
EMA0019686,265
EMA0019687,265
EMA0019688,265
EMA0019689,265
EMA0019690,265
EMA0019691,265
EMA0019692,613
EMA0019693,265
EMA0019694,265
EMA0019695,3885
EMA0019696,613
EMA0019697,265
EMA0019698,265
EMA0019699,265
EMA0019700,3885
EMA0019701,265
EMA0019702,265
EMA0019703,265
EMA0019704,265
EMA0019705,613
EMA0019706,265
EMA0019707,265
EMA0019708,265
EMA0019709,3885
EMA0019710,265
EMA0019711,265
EMA0019712,265
EMA0019713,265
EMA0019714,613
EMA0019715,265
EMA0019716,265
EMA0019717,265
EMA0019718,265
EMA0019719,265
EMA0019720,265
EMA0019721,265
EMA0019722,265
EMA0019723,265
EMA0019724,265
EMA0019725,3885
EMA0019726,3885
EMA0019727,265
EMA0019728,265
EMA0019729,265
EMA0019730,265
EMA0019731,265
EMA0019732,265
EMA0019733,265
EMA0019734,265
EMA0019735,613
EMA0019736,265
EMA0019737,265
EMA0019738,265
EMA0019739,265
EMA0019740,613
EMA0019741,265
EMA0019742,3885
EMA0019743,265
EMA0019744,265
EMA0019745,265
EMA0019746,265
EMA0019747,265
EMA0019748,265
EMA0019749,265
EMA0019750,265
EMA0019751,265
EMA0019752,265
EMA0019753,265
EMA0019754,265
EMA0019755,265
EMA0019756,265
EMA0019757,265
EMA0019758,613
EMA0019759,265
EMA0019760,265
EMA0019761,265
EMA0019762,265
EMA0019763,265
EMA0019764,265
EMA0019765,265
EMA0019766,613
EMA0019767,265
EMA0019768,265
EMA0019769,265
EMA0019770,265
EMA0019771,2143
EMA0019772,2143
EMA0019773,2143
EMA0019774,2143
EMA0019775,2143
EMA0019776,2143
EMA0019777,3886
EMA0019778,3886
EMA0019779,3885
EMA0019780,265
EMA0019781,265
EMA0019782,265
EMA0019783,265
EMA0019784,265
EMA0019785,3704
EMA0019786,3705
EMA0019787,3703
EMA0019788,3704
EMA0019789,3705
EMA0019790,3704
EMA0019791,3704
EMA0019792,3704
EMA0019793,3705
EMA0019794,3705
EMA0019795,3704
EMA0019796,579
EMA0019797,265
EMA0019798,779
EMA0019799,3640
EMA0019800,930
EMA0019801,3641
EMA0019802,3887
EMA0019803,3888
EMA0019804,3888
EMA0019805,779
EMA0019806,3644
EMA0019807,3115
EMA0019808,3673
EMA0019809,3673
EMA0019810,3889
EMA0019811,3890
EMA0019812,3672
EMA0019813,410
EMA0019814,410
EMA0019815,3673
EMA0019816,410
EMA0019817,410
EMA0019818,410
EMA0019819,410
EMA0019820,410
EMA0019821,410
EMA0019822,409
EMA0019823,409
EMA0019824,409
EMA0019825,409
EMA0019826,409
EMA0019827,409
EMA0019828,1801
EMA0019829,409
EMA0019830,409
EMA0019831,409
EMA0019832,409
EMA0019833,409
EMA0019834,3674
EMA0019835,3674
EMA0019836,3551
EMA0019837,3551
EMA0019838,3551
EMA0019839,276
EMA0019840,3891
EMA0019841,902
EMA0019842,1494
EMA0019843,1494
EMA0019844,1495
EMA0019845,1494
EMA0019846,1495
EMA0019847,1494
EMA0019848,276
EMA0019849,699
EMA0019850,3892
EMA0019851,376
EMA0019852,3662
EMA0019853,390
EMA0019854,699
EMA0019855,265
EMA0019856,1293
EMA0019857,1293
EMA0019858,1293
EMA0019859,3115
EMA0019860,930
EMA0019861,265
EMA0019862,930
EMA0019863,2594
EMA0019864,2594
EMA0019865,1821
EMA0019866,3635
EMA0019867,3635
EMA0019868,3635
EMA0019869,1412
EMA0019870,3635
EMA0019871,2070
EMA0019872,410
EMA0019873,410
EMA0019874,409
EMA0019875,409
EMA0019876,409
EMA0019877,409
EMA0019878,409
EMA0019879,409
EMA0019880,409
EMA0019881,409
EMA0019882,3669
EMA0019883,3675
EMA0019884,3893
EMA0019885,410
EMA0019886,2728
EMA0019887,410
EMA0019888,410
EMA0019889,410
EMA0019890,409
EMA0019891,409
EMA0019892,409
EMA0019893,409
EMA0019894,409
EMA0019895,409
EMA0019896,409
EMA0019897,409
EMA0019898,409
EMA0019899,3674
EMA0019900,3674
EMA0019901,409
EMA0019902,409
EMA0019903,409
EMA0019904,3673
EMA0019905,3673
EMA0019906,276
EMA0019907,3633
EMA0019908,276
EMA0019909,3894
EMA0019910,3894
EMA0019911,1856
EMA0019912,3087
EMA0019913,20
EMA0019914,944
EMA0019915,3087
EMA0019916,3882
EMA0019917,3895
EMA0019918,719
EMA0019919,22
EMA0019920,20
EMA0019921,703
EMA0019922,3896
EMA0019923,703
EMA0019924,703
EMA0019925,703
EMA0019926,703
EMA0019927,703
EMA0019928,703
EMA0019929,703
EMA0019930,703
EMA0019931,703
EMA0019932,703
EMA0019933,703
EMA0019934,703
EMA0019935,703
EMA0019936,703
EMA0019937,703
EMA0019938,703
EMA0019939,703
EMA0019940,703
EMA0019941,703
EMA0019942,703
EMA0019943,703
EMA0019944,703
EMA0019945,703
EMA0019946,703
EMA0019947,703
EMA0019948,703
EMA0019949,703
EMA0019950,703
EMA0019951,703
EMA0019952,703
EMA0019953,703
EMA0019954,703
EMA0019955,703
EMA0019956,703
EMA0019957,703
EMA0019958,703
EMA0019959,703
EMA0019960,703
EMA0019961,703
EMA0019962,703
EMA0019963,703
EMA0019964,703
EMA0019965,703
EMA0019966,703
EMA0019967,703
EMA0019968,703
EMA0019969,703
EMA0019970,703
EMA0019971,703
EMA0019972,703
EMA0019973,703
EMA0019974,703
EMA0019975,3897
EMA0019976,2511
EMA0019977,3106
EMA0019978,3087
EMA0019979,3898
EMA0019980,265
EMA0019981,265
EMA0019982,266
EMA0019983,264
EMA0019984,3899
EMA0019985,1430
EMA0019986,3899
EMA0019987,1430
EMA0019988,3900
EMA0019989,1430
EMA0019990,3900
EMA0019991,1430
EMA0019992,3899
EMA0019993,1430
EMA0019994,1430
EMA0019995,3899
EMA0019996,3899
EMA0019997,1430
EMA0019998,1430
EMA0019999,3899
EMA0020000,1430
EMA0020001,1430
EMA0020002,1430
EMA0020003,1430
EMA0020004,1430
EMA0020005,1430
EMA0020006,1430
EMA0020007,3900
EMA0020008,3901
EMA0020009,579
EMA0020010,3902
EMA0020011,579
EMA0020012,579
EMA0020013,579
EMA0020014,579
EMA0020015,579
EMA0020016,579
EMA0020017,579
EMA0020018,579
EMA0020019,579
EMA0020020,579
EMA0020021,579
EMA0020022,579
EMA0020023,579
EMA0020024,579
EMA0020025,579
EMA0020026,579
EMA0020027,579
EMA0020028,579
EMA0020029,579
EMA0020030,579
EMA0020031,579
EMA0020032,579
EMA0020033,579
EMA0020034,579
EMA0020035,579
EMA0020036,579
EMA0020037,579
EMA0020038,579
EMA0020039,579
EMA0020040,579
EMA0020041,579
EMA0020042,579
EMA0020043,579
EMA0020044,579
EMA0020045,579
EMA0020046,579
EMA0020047,579
EMA0020048,579
EMA0020049,579
EMA0020050,579
EMA0020051,579
EMA0020052,579
EMA0020053,579
EMA0020054,579
EMA0020055,579
EMA0020056,579
EMA0020057,579
EMA0020058,579
EMA0020059,579
EMA0020060,579
EMA0020061,579
EMA0020062,703
EMA0020063,3903
EMA0020064,3904
EMA0020065,3904
EMA0020066,3904
EMA0020067,3905
EMA0020068,3906
EMA0020069,3907
EMA0020070,3908
EMA0020071,3908
EMA0020072,2433
EMA0020073,3909
EMA0020074,638
EMA0020075,202
EMA0020076,3910
EMA0020077,803
EMA0020078,3911
EMA0020079,150
EMA0020080,150
EMA0020081,3912
EMA0020082,20
EMA0020083,3913
EMA0020084,3914
EMA0020085,3914
EMA0020086,3915
EMA0020087,1296
EMA0020088,1296
