substance_id,substance_name
2181,"Retinol, Alphatocopherol Acetate"
2182,Dl-Alpha Tocopherol Acetate
2183,"Algeldrate, Inactivated Hepatitis A Virus (Gbm Strain)"
2184,"Aluminium Hydroxide, Inactivated Hepatitis A Virus (Gbm Strain)"
2185,"Avena Sativa Ferm 33c Dil. D2, Calcium Carbonicum Hahnemanni Dil D6, Sulfur Dil. D24 Aquos., Valeriana Officinalis E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Phosphorus Dil. D24"
2186,Avena Sativa Mother Tincture
2187,"Avena Sativa 2b Ø, Coffea Tosta, Ethanol. Decoctum Dil. D60, Valeriana, Ethanol. Decoctum Ø, Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø"
2188,"Tincture From Pressed Juice From Avena Sativa Herb, (Der 1:1.2) Extraction Solvent: Ethanol 51% V/V"
2189,"Amylocaine Hydrochloride, Adrenalinum D3, Ficaria Verna Mother Tincture, Paeonia Officinalis Mother Tincture"
2190,"Krameria Triandra C3, Aesculus Hippocastanum C3, Adrenalinum D3, Paeonia Officinalis Mother Tincture, Hamamelis Virginiana D1"
2191,"Paeonia Officinalis D1, Krameria Triandra C3, Aesculus Hippocastanum C3, Hamamelis Virginiana D1"
2192,"Dronabinol, Cannabidiol"
2193,Dimenhydrinate
2194,"Dimenhydrinate, Caffeine"
2195,Tretinoin
2196,Promethazine Teoclate
2197,Interferon Beta-1a
2198,Tocilizumab
2199,Insulin Icodec
2200,Bupropion Hydrochloride
2201,Esomeprazole Magnesium Trihydrate
2202,Glycopyrronium
2203,Heparin Sodium
2204,"Sitagliptin, Dapagliflozin"
2205,Pidotimod
2206,Ciclopirox
2207,Cefixime
2208,Fluciclovine (18f)
2209,"Ezetimibe, Rosuvastatin Zinc"
2210,Diamorphine Hydrochloride
2211,Avapritinib
2212,Azacitidine
2213,Aztreonam
2214,"Brinzolamide, Timolol"
2215,Tripelennamine Hydrochloride
2216,Azathioprine Bp
2217,Azelastine
2218,Cefazolin
2219,Azithromycin Monohydrate
2220,Anhydrous Azithromycin
2221,Trazodone Hydrochloride
2222,Nitric Oxide
2223,"Liquid Extract From Matricaria Flower (1: 1), Extraction Solvent: Ethanol 70% (V/V), Liquid Extract From Calendula Flower (1: 1), Extraction Solvent: Ethanol 70% (V/V)"
2224,Patent Blue V (E131)
2225,"Liquid Extract Of Matricaria Flower (Der 1:2), Extraction Solvent: Ethanol 70% (V/V)"
2226,Sulfasalazine
2227,"Betula, Olive"
2228,"Butacaine, Dimercaprol"
2229,Thiamine Nitrate
2230,Cobamamide
2231,Thiamine
2232,12 Grass Pollen Mixture
2233,"Mixture Of Allergen Extracts From alnus Spp., Fraxinus Spp., Fagus Spp., Betula Spp., Ulmus Spp., Corylus Spp., Quercus Spp., Planatus Spp., Populus Spp. And Salix Spp."
2234,Weed And Shrub Pollen Mixture
2235,Pyridoxine Hydrochloride
2236,"Zinc Oxide, Castor Oil"
2237,Matricaria Recutita D3
2238,"Eucalyptus Oil, Thyme Oil, Turpentine Oil"
2239,Glycerol (85 Per Cent)
2240,Bacampicillin Hydrochloride
2241,"Bacitracin, Neomycin Sulfate"
2242,"Bacitracin, Hydrocortisone Acetate, Colistimethate Sodium"
2243,"Bacitracin Zinc, Neomycin Sulfate"
2244,"Bacillus Cereus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6"
2245,"Bacillus Cereus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4"
2246,"Bacitracin Zinc, Chlorhexidine Acetate"
2247,"Anthrax Antigen Filtrate, Algeldrate"
2248,Bacitracin
2249,"Bacitracin, Retinol"
2250,Baclofen
2251,Baclofen Ph. Eur.
2252,Mupirocin
2253,Benzyl Alcohol
2254,"Colibacillinum D12, Colibacillinum Nosode D200, Colibacillinum D30"
2255,Ebastine
2256,"Chlorhexidine Gluconate, Isopropyl Alcohol"
2257,Bosentan
2258,Lactobacillus Plantarum P 17630
2259,Vancomycin Hydrochloride
2260,"Sulfamethoxazole, Trimethoprim"
2261,Mupirocin Calcium
2262,"Calcium Ion, Hydrogen Carbonate"
2263,"Calcium Ion, Silicic Acid, Hydrogen Carbonate"
2264,"Coriander, Caraway Fruit, Fennel, Bitter, Pimpinella Anisum"
2265,"Magnesium, Sodium Ion, Hydrogen Carbonate"
2266,"Calcium Ion, Carbon Dioxide"
2267,"Calcium Ion, Sodium Ion, Chloride Ion, Hydrogen Carbonate"
2268,"Calcium, Sulfate"
2269,Bigas Flavones Solitaria A Scutellaria Baicalensis Radix
2270,"Allantoin, Bigas Flavones Solitaria A Scutellaria Baicalensis Radix"
2271,Colistin Sulfate
2272,"Guaifenesin, Theophylline"
2273,"Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium (S)-Lactate Solution"
2274,"Calcium Carbonate, Magnesium Hydroxide"
2275,"Dry Extract Of Valerian Root (6,0 - 7,4 : 1), Extraction Solvent : Ethanol 70 % (V/V)"
2276,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V"
2277,"Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V)"
2278,"Valerianae Extractum Siccum (3 - 6 : 1), Ethanol 70% (V/V)"
2279,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V)"
2280,Valerian Tincture
2281,"Dry Extract Of Melissa Leaf (4-6:1), Extraction Agent: Methanol 30% (V/V), Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V)"
2282,Valerianae Tinctura (1:5)
2283,"Valerian Root Dry Extract (4-7:1), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
2284,"Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
2285,"Crataegi Folium Cum Flore, Lupuli Flos, Melissa Leaf Powder, Weißdornfrüchte-Pulver, Valerianae Radix Pulverata"
2286,Valeriana Root Tincture
2287,Valerianae Radix
2288,"Dry Extract Of Valerian Root (5.5-7.4:1), Extraction Solvent: Ethanol 85% (M/M)"
2289,"Valerian Root Dry Hydroalcoholic Extract (3-6:1, Extraction Solvent: Ethanol 70% V/V)"
2290,"Dry Extract From Melissa Leaf (4-6:1), Extraction Solvent: Water, Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V), Dry Extract From Hop Strobile (4–8:1), Extraction Solvent: Ethanol 40 % (V/V)"
2291,Valerianae Radix Dry Extract
2292,Omega-3-Acid Ethyl Esters 90 With A Specific Composition For Epa And Dha Not Lower Than 85%.
2293,Urea
2294,"Menthol, Camphor, Methyl Salicylate"
2295,"Capsicum Oleoresin, Methyl Salicylate Ph. Eur., Menthol Bp, Camphor Bp"
2296,"Levomenthol, Camphor, Capsicum Oleoresin, Methyl Salicylate"
2297,Soya Oil
2298,Soya-Bean Oil Refined
2299,"Paraffin, Light Liquid, Arachis Oil"
2300,"Lauromacrogol 400, Soya Oil"
2301,"Macrogol Lauryl Ether, Urea"
2302,Ivermectin
2303,"2.1% Sodium Chloride-Water (Brine) Sulfide, Iodide"
2304,Melissengeist Konzentrat
2305,"Menthol, Benzyl Nicotinate, Salicylic Acid"
2306,"Menthol, Capsaicin, Methyl Salicylate, Salicylic Acid"
2307,Methyl Salicylate
2308,"Menthol, Camphor, Methyl Salicylate, Turpentine Essential Oil"
2309,"Camphor, Racemic, Chlorobutanol Hemihydrate, Menthol, Methyl Salicylate"
2310,"Levomenthol, Chlorobutanol Hemihydrate"
2311,Peru Balsam
2312,"Levomenthol, Eucalyptus Oil, Niaouli Essential Oil, Benzoin Siam"
2313,"Bromhexine Hydrochloride, Sulfamethoxazole, Trimethoprim"
2314,Erdafitinib
2315,Balsalazide Disodium
2316,Bambuterol Hydrochloride
2317,"Phyllostachys E Nodo Ferm 35c Dil. D3 (Hab, Vs. 35c)"
2318,"Acetylsalicylic Acid, Anhydrous Caffeine"
2319,Vortioxetine Hydrobromide
2320,Calcium Citrate Tetrahydrate
2321,"Timolol Maleate, Bimatoprost"
2322,Glucagon
2323,Entecavir
2324,"Arctium Lappa Root, Cryoground"
2325,Arctostaphylos Uva-Ursi
2326,Barium Sulfate
2327,"Arnica Montana Trit. D 4, Kalium Phosphoricum Trit. D6, Causticum Hahnemanni Trit. D6, Barium Carbonicum Trit. D12, Datura Stramonium Trit. D4, Aconitum Napellus Trit. D12, Semecarpus Anacardium Trit. D6, Strychnos Ignatii Trit. D6, Calcium Iodatum Trit. "
2328,Prilocaine Hydrochloride
2329,"Barium Citricum Trit. D3, Berberis, Ethanol. Decoctum Trit. D3, Conchae Trit. D10, Zinnober Trit. D6"
2330,"Barium Citricum Dil. D9 (Hab, Vs. 6), Carbo Vegetabilis Dil. D5, Cichorium Intybus E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Oxalis Acetosella E Planta Tota Ferm 34b Dil. D2 (Hab, Vs. 34b), Pancreas Suis Gl Dil. D7 (Hab, Vs. 41a)"
2331,Fludeoxyglucose (18f)
2332,Barnidipine Hydrochloride
2333,"Enalapril Maleate, Nitrendipine"
2334,"Barium Oxalsuccinicum D200, Barium Oxalsuccinicum D30, Barium Oxalsuccinicum D10"
2335,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Histidine Hydrochloride Monohydrate, Potassium Dihydrogen Phosphate, Tryptophan, Potassium Hydroxide, S"
2336,Benzylthiouracil
2337,Ciprofloxacin Hydrochloride
2338,Lidocaine Hydrochloride
2339,Bromhexine
2340,"Paraffin White Soft, Paraffin, Viscous"
2341,Doxycycline Hyclate
2342,"Cefotaxime Sodium, Lidocaine Hydrochloride"
2343,Prednicarbate
2344,Ciclopirox Olamine
2345,"Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), A/Victoria/4897/2022 (H1n1)pdm09-Like Strain (A/Victoria/4897/2022, Ivr-238), Influenza A Virus, A/Croatia/10136rv/2023 (H3n2) Like Strain X-425a, Inactivated"
2346,"Clove Oil, Methyl Salicylate, Oil Of Pimenta"
2347,"Guaifenesin, Ethylmorphine Hydrochloride"
2348,"Levomenthol, Camphor, Capsicum Oleoresin, Isoamyl Salicylate"
2349,Dalbavancin
2350,Avelumab
2351,"Nitrofurantoin, Macrocrystalline"
2352,Mirabegron
2353,Diclofenac
2354,"Dexamethasone Acetate, Clotrimazole"
2355,"Timolol Maleate, Brimonidine Tartrate"
2356,Bcg (Bacillus Calmette-Guérin) Bacteria
2357,"Live Bcg Bacilli (Bacillus Calmette-Guerin), Brasilian Moreau Substrain"
2358,"Mycobacterium Bovis, Danish Strain 1331"
2359,"Thiamine Hydrochloride, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Riboflavin, Pyridoxine Hydrochloride"
2360,Betamethasone Benzoate
2361,Pyridoxine
2362,"Beclometasone Dipropionate, Formoterol"
2363,Beclometasone Dipropionate Monohydrate
2364,"Biotin, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride"
2365,"Ascorbic Acid, Biotin, Calcium Pantothenate, Cyanocobalamin, Folic Acid, Nicotinamide, Riboflavin, Magnesium Carbonate Heavy, Magnesium Oxide, Light, Thiamine Nitrate, Calcium Carbonate, Pyridoxine Hydrochloride, Zinc Citrate Trihydrate"
2366,"Ascorbic Acid, Biotin, Cyanocobalamin, Folic Acid, Monophosphothiamine, Nicotinamide, Riboflavin, Magnesium Carbonate Heavy, Calcium Carbonate, Pantothenic Acid, Pyridoxine Hydrochloride, Magnesium Sulfate Dihydrate, Zinc Citrate Trihydrate"
2367,"Ascorbic Acid, Biotin, Cyanocobalamin, Folic Acid, Nicotinamide, Riboflavin, Magnesium Carbonate Heavy, Magnesium Oxide, Light, Thiamine Nitrate, Calcium Carbonate, Pantothenic Acid, Pyridoxine Hydrochloride, Zinc Citrate Trihydrate"
2368,"Riboflavin Sodium Phosphate, Thiamine Hydrochloride, Dexpanthenol, Nicotinamide, Pyridoxine Hydrochloride"
2369,"Ascorbic Acid, Biotin, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride"
2370,Triptorelin Pamoate
2371,"Gentamicin, Betamethasone"
2372,"Betamethasone, Salicylic Acid"
2373,"Thiamine Hydrochloride, Pyridoxine Hydrochloride"
2374,"Guaifenesin, Glucose, Treacle"
2375,"Benzalkonium Chloride, Hexylresorcinol"
2376,"Benzalkonium Chloride Solution, Hexylresorcinol"
2377,"Thiamine Nitrate, Pyridoxine Hydrochloride"
2378,"Cyanocobalamin, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride"
2379,Deferiprone
2380,Nimodipine
2381,Bezafibrate
2382,Sultamicillin Tosilate
2383,Salmeterol Xinafoate
2384,Biotin
2385,Artemisia Vulgaris Pollen
2386,Eculizumab
2387,Cassia Angustifolia Vahl. (Polvo De Hojas)
2388,"Apis Mellifica D4, Belladonna D4, Hydrargyrum Bichloratum D8, Phytolacca Americana D4, Kalium Bichromicum D6, Teucrium Marum D6"
2389,"Betamethasone Dipropionate, Salicylic Acid"
2390,Deoxycholic Acid
2391,"Glycerol, Ipecacuanha Fluid Extract"
2392,Citric Acid Monohydrate
2393,"Levomenthol, Sodium Citrate, Ammonium Chloride, Squill Tincture"
2394,Methyl Salicylate Bp
2395,"Atropa Belladonna Ex Herba Ferm 33a Dil. D2 (Hab, Vs. 33a), Nicotiana Tabacum E Foliis Ferm 33b Dil. D4 (Hab, Vs. 33b), Chamomilla Recutita E Radice Ferm 33c Ø (Hab, Vs. 33c)"
2396,Belladonna Alkaloids
2397,"Atropa Belladonna E Fructibus Ferm 33a Dil. D5 (Hab, Vs. 33a), Rosae Aetheroleum Dil. D7 (Hab, Vs. 5a, Lsg. D1 Mit Ethanol 94% (M/M))"
2398,"Apis Mellifica Dil. D 2, Ailanthus Glandulosa Dil. D1, Atropa Belladonna Dil. D3, Hydrargyrum Bicyanatum Dil. D8, Phytolacca Dil. D4"
2399,"Belladonna Rh Dil. D10, Belladonna Rh Dil. D6, Atropa Bella-Donna Dil. D20, Atropa Bella-Donna Rh Dil. D30, Atropa Belladonna Dil. D4"
2400,"Belladonna Rh Dil. D6, Betula, Folium Dil. D3, Formica Rufa Dil. D6"
2401,"Atropa Belladonna E Radice Ferm 33b Dil. D5 (Hab, Vs. 33b), Chamomilla Recutita E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c)"
2402,"Atropa Bella-Donna Dil. D10, Atropa Bella-Donna Dil. D1000, Atropa Bella-Donna Dil. D30, Atropa Bella-Donna Dil. D200, Echinacea D10, Echinacea D200, Echinacea D30, Atropa Belladonna Dil. D4"
2403,"Atropa Bella-Donna Dil. D10, Atropa Bella-Donna Dil. D1000, Atropa Bella-Donna Dil. D30, Atropa Bella-Donna Dil. D200, Echinacea Dil. D200, Echinacea Dil. D30, Echinacea D10, Atropa Bella-Donna Dil. D2"
2404,"Atropine, Ergotamine Tartrate, Phenobarbital"
2405,"Carbo Vegetabilis Trit. D 3, Asa Foetida Trit. D3, Lycopodium Trit. D5, Nux Vomica Trit. D5"
2406,"Benzoin Tincture, Capsicum Tincture Bpc, Cetylpyridinium Chloride Bp"
2407,Metoprolol Tartrate
2408,Metoprolol Tartrate Ph. Eur.
2409,Metoprolol Succinate (Ph. Eur.)
2410,Betamethasone Dipropionate
2411,"Betamethasone Dipropionate, Gentamicin"
2412,"Betamethasone Dipropionate, Gentamicin Sulfate"
2413,"Gentamicin, Betamethasone, Clotrimazole"
2414,Hexetidine
2415,Valproate Semisodium
2416,Bupivacaine Hydrochloride Monohydrate
2417,Follitropin Alfa
2418,Magaldrate Anhydrous
2419,Betamethasone Valerate
2420,Betamethasone Valerate (Ph. Eur.)
2421,"Dry Extract From Ribwort Plantain (Der 3-5: 1), Extraction Solvent: Ethanol 20% (M/M)"
2422,"Diphenhydramine Hydrochloride, Zinc Oxide, Camphor"
2423,"Amylmetacresol, Ascorbic Acid, Sodium Ascorbate, 2,4 Dichlorobenzyl Alcohol"
2424,"Amylmetacresol, Levomenthol, 2,4 Dichlorobenzyl Alcohol"
2425,Benzalkonium Chloride
2426,"Hydrochlorothiazide, Benazepril Hydrochloride"
2427,Benazepril Hydrochloride
2428,Crested Dogstail Pollen
2429,Phleum Pratense Pollen
2430,Histamine Dihydrochloride Ph. Eur.
2431,Phenol
2432,"Benzydamine Hydrochloride, Cetylpyridinium Chloride Monohydrate"
2433,Bendamustine Hydrochloride
2434,Fluorouracil
2435,Gemcitabine
2436,Docetaxel
2437,Epirubicin Hydrochloride
2438,Bendazac Lysinate
2439,Bendamustine
2440,Bendamustine Hydrochloride Monohydrate
2441,Fludarabine Phosphate
2442,Vinorelbine Tartrate
2443,Bendroflumethiazide Ph. Eur.
2444,"Bendroflumethiazide, Potassium Chloride"
2445,Nonacog Alfa
2446,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Acetate Trihydrate"
2447,Rifampicin
2448,Etanercept
2449,Benfotiamine
2450,"Benfotiamine, Cyanocobalamin, Pyridoxine Hydrochloride"
2451,"Menthol, Methyl Salicylate"
2452,"Metamizole Sodium Monohydrate, Thiamine Hydrochloride, Caffeine"
2453,Belimumab
2454,Phenoxymethylpenicillin Benzathine
2455,Doxylamine Hydrogen Succinate
2456,Benzylpenicillin Sodium
2457,Procyclidine Hydrochloride
2458,"Diphenhydramine Hydrochloride, Levomenthol"
2459,"Guaifenesin, Levomenthol"
2460,"Glycerol, Sucrose"
2461,"Dextromethorphan Hydrobromide, Diphenhydramine Hydrochloride, Levomenthol"
2462,"Diphenhydramine Hydrochloride, Guaifenesin, Levomenthol"
2463,"Diphenhydramine Hydrochloride, Pseudoephedrine Hydrochloride, Paracetamol"
2464,Hedera Helix
2465,Pelargonium Root
2466,"Pseudoephedrine Hydrochloride, Guaifenesin"
2467,"Clindamycin, Anhydrous Benzoyl Peroxide"
2468,"Benzalkonium Chloride, Ethanol (96 Per Cent)"
2469,Benzaldehyde
2470,Benzathine Benzylpenicillin
2471,Benzbromarone
2472,Benzylpenicillin
2473,Benzylpenicillin Potassium
2474,Benzoic Acid
2475,Sulisobenzone
2476,"Benzoxonium Chloride, Lidocaine Hydrochloride"
2477,"Benzydamine Hydrochloride, Cetylpyridinium Chloride"
2478,Benzyl Cinnamate
2479,Benzylhemiformal
2480,"Lidocaine Hydrochloride Monohydrate, Benzathine Benzylpenicillin"
2481,Brolucizumab
2482,Dexpanthenol
2483,"Chlorhexidine Dihydrochloride, Dexpanthenol"
2484,"Tamsulosin Hydrochloride, Solifenacin Succinate"
2485,Tetryzoline Hydrochloride
2486,"Colocynthis D3, Betula Pendula D1, Pulsatilla D4, Oxalic Acid D8, Sodium Sulfate D2, Terebinthina D3, Berberis Vulgaris D2, Gnaphalium Polycephalum D2, Kalium Carbonicum D2, Colchicum Automnale D3"
2487,"Colocynthis D 6, Ononis Spinosa D2, Betula Pendula D1, Acidum Oxalicum D8, Colchicum D8, Terebinthina D3, Gnaphalium Polycephalum D6, Berberis Vulgaris D2, Pulsatilla Pratensis D4, Natrium Sulfuricum D2"
2488,"Berberis Vulgaris E Fructibus Ferm 33c Ø (Hab, Vs. 33c), Urtica Dioica E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c)"
2489,Berberis Vulgaris Dil. D2
2490,"Lycopodium Trit. D2, Urtica (Hab 34) Ø (Hab, V. 2a), Berberis Vulgaris Mother Tincture"
2491,"Berberis Vulgaris E Radice Ferm 33d Dil. D2 (Hab, Vs. 33d), Hypericum Perforatum Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Kalium Phosphoricum Dil. D4 Aquos. (Hab, Vs. 5b)"
2492,"Berberis Vulgaris, Planta Tota Rh Dil. D1, Urtica Urens, Planta Tota Rh Dil. D2"
2493,"Apis Mellifica Ex Animale Toto Gl Dil. D7 (Hab, Vs. 41c), Atropa Belladonna Ex Herba Ferm 33a Dil. D3 (Hab, Vs. 33a), Berberis Vulgaris E Radice Ferm 33d Dil. D2 (Hab, Vs. 33d), Terebinthina Laricina Trit. D2 (Hab, Vs. 6)"
2494,"Apis Mellifica Ex Animale Toto Gl Dil. D7 (Hab, Vs. 41c), Atropa Belladonna Ex Herba Ferm 33a Dil. D5 (Hab, Vs. 33a), Berberis Vulgaris E Radice Ferm 33d Dil. D2 (Hab, Vs. 33d), Terebinthina Laricina Dil. D7 (Hab, Vs. 6)"
2495,"Berberis Vulgaris E Fructibus Ferm 33c Dil. D3 (Hab, Vs. 33c), Nicotiana Tabacum E Foliis Ferm 33b Dil. D9 (Hab, Vs. 33b), Pulsatilla Vulgaris E Floribus Ferm 33c Dil. D5 (Hab, Vs. 33c)"
2496,"Berberis Vulgaris E Radice Ferm 33d Ø (Hab, Vs. 33d), Berberis Vulgaris Ex Herba Ferm 33c Ø (Hab, Vs. 33c), Granit Dil. D9 (Hab, Vs. 6), Magnesium Sulfuricum Dil. D5 Aquos. (Hab, Vs. 5b), Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Viscum Album"
2497,"Berberis Vulgaris E Fructibus Ferm 33c Dil. D2 (Hab, Vs. 33c), Quarz Dil. D19 Aquos."
2498,"Aurum Metallicum Dil. D9, Berberis Vulgaris E Radice Ferm 33d Ø (Hab, Vs. 33d), Sepia Officinalis E Volumine Bursae Rec. Gl Dil. D6 (Hab, Vs. 41c), Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Placenta Bovis Gl Dil. D7 (Hab, Vs. 41b)"
2499,"Berberis Vulgaris E Radice Ferm 33d Ø (Hab, Vs. 33d), Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c)"
2500,"Berberis Vulgaris E Radice Ferm 33d Ø (Hab, Vs. 33d), Berberis Vulgaris Ex Herba Ferm 33c Ø (Hab, Vs. 33c), Granit Dil. D9 (Hab, Vs. 6), Magnesium Sulfuricum Dil. D5 Aquos. (Hab, Vs. 5b), Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Uterus Bovis"
2501,"Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Dil. D10, Citrullus Colocynthis Dil. D30, Citrullus Colocynthis Dil. D200, Veratrum Album Dil. D10, Veratrum Album Dil. D5, Berberis Vulgaris Dil. D10, Berberis Vulgaris Dil. D200, B"
2502,"Veratrum Album Dil. D 4, Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Dil. D10, Citrullus Colocynthis Dil. D30, Citrullus Colocynthis Dil. D200, Veratrum Album Dil. D10, Berberis Vulgaris Dil. D10, Berberis Vulgaris Dil. D200, "
2503,"Zinc, Cobalt, Copper, Iron, Magnesium, Manganese, Molybdenum, Boron, Fluorine, Nickel, Vanadium"
2504,"Zinc, Chromium, Cobalt, Copper, Iron, Magnesium, Manganese, Selenium, Molybdenum, Boron, Fluorine, Vanadium"
2505,"Ascorbic Acid, Zinc, Chromium, Cobalt, Copper, Iron, Magnesium, Manganese, Selenium, Molybdenum, Boron, Fluorine, Vanadium"
2506,"Zinc, Chromium, Cobalt, Copper, Iron, Magnesium, Manganese, Selenium, Molybdenum, Fluoride, Boron, Vanadium"
2507,Human Coagulation Factor Viii
2508,"Hawthorn Leaf And Flower Liquid Extract, Quantified"
2509,Human Normal Immunoglobulin
2510,C1 Esterase Inhibitor (Human)
2511,Human Fibrinogen
2512,"Human Fibrinogen, Calcium Chloride Dihydrate, Human Thrombin, Bovine Aprotinin, Human Coagulation Factor Xiii"
2513,Human Thrombin
2514,"Human Coagulation Factor Ix, Protein C, Human Coagulation Factor Vii, Protein S, Human Coagulation Factor Ii, Human Coagulation Factor X"
2515,Human Coagulation Factor Vii
2516,Human Rabies Immunoglobulin
2517,Ethylenediamine Thioctate
2518,Praziquantel
2519,Tasonermin
2520,Fenoterol Hydrobromide
2521,Methotrexate Disodium
2522,Betaxolol Hydrochloride
2523,"Valerian Root Dry Extract (5.3-6.6:1), Extraction Agent: Methanol 45 % (M/M), Dry Extract Of Hop Strobile (5,5–6,5:1), Extraction Solvent: Water"
2524,Hypericum Perforatum
2525,Lavandulae Flos
2526,"Gelsemium Sempervirens Dil. D5, Kalium Phosphoricum Dil. D4, Strychnos Nux-Vomica Dil. D5, Acidum Silicicum Dil. D9, Avena Sativa Mother Tincture, Passiflora Incarnata Mother Tincture, Acidum Phosphoricum Dil. D3"
2527,"Melissa Leaf, Menthae Piperitae Folium, Humulus Lupulus, Valerianae Radix"
2528,Passiflorae Herba
2529,"Lupuli Flos, Lavandulae Flos, Melissa Leaf, Valerianae Radix"
2530,Inotuzumab Ozogamicin
2531,Ropeginterferon Alfa-2b
2532,"Hydroxocobalamin Acetate, Thiamine Hydrochloride, Pyridoxine Hydrochloride"
2533,"Magnesium Aspartate Dihydrate, Magnesium Citrate"
2534,Betamethasone 17-Valerate 21-Acetate
2535,Betacarotene
2536,"Betamethasone Sodium Phosphate, Chloramphenicol"
2537,"Betamethasone, Chloramphenicol"
2538,Betaxolol
2539,Sotalol Hydrochloride
2540,"Pepsin Powder, Betaine Hydrochloride"
2541,"Betamethasone Valerate, Gentamicin Sulfate"
2542,"Betamethasone Dipropionate (Ph. Eur.), Salicylic Acid Ph. Eur."
2543,"Povidone, Iodinated"
2544,"Povidone, Iodinated Ph. Eur."
2545,"Ethanol (96 Per Cent), Povidone, Iodinated"
2546,Recombinant Interferon Beta-1b
2547,"Betamethasone Valerate, Fusidic Acid Ph. Eur."
2548,Levobunolol Hydrochloride
2549,Betahistine Hydrochloride
2550,Betahistine Mesilate
2551,Betahistine
2552,Metoprolol
2553,Metoprolol Succinate
2554,Sulpiride
2555,"Betamethasone, Calcipotriol, Anhydrous"
2556,Betamethasone Bp
2557,"Betamethasone Valerate, Clioquinol"
2558,"Betamethasone Valerate, Neomycin Sulfate"
2559,"Betamethasone Dipropionate, Clotrimazole"
2560,"Octenidine, Phenoxyethanol"
2561,"Betacarotene, Sodium Ascorbate, Sodium Selenite, Alphatocopherol Acetate, Zinc Pidolate"
2562,"Ethanol (96 Per Cent), Isopropyl Alcohol, Povidone, Iodinated"
